"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL27",9.37412803791191e-145,-0.950915517914373,0.21,0.699,2.86857692088142e-140
"TMSB4X",2.50733079413243e-143,-0.921705154521606,0.668,0.921,7.67268296312466e-139
"LINC00861",3.90265810836257e-137,0.864435260632506,0.918,0.62,1.19425240774003e-132
"RPL35",2.41221969485347e-132,-0.902741244314372,0.206,0.676,7.38163348822109e-128
"HLA-B",7.40690451116275e-132,-0.823087216417093,0.774,0.943,2.26658684946091e-127
"EEF1B2",3.87659613607101e-131,-0.88583185532149,0.171,0.647,1.18627718359909e-126
"RPL22",3.99428521787436e-125,-0.85742361802292,0.213,0.669,1.22229121952173e-120
"AC016074.2",3.47958593576827e-122,0.655854171640175,0.62,0.247,1.06478809220445e-117
"RPL6",5.83479599808963e-121,-0.852687145417874,0.344,0.746,1.78550592337541e-116
"RPLP0",1.46612027915673e-117,-0.829282573766028,0.188,0.64,4.48647466624752e-113
"RACK1",1.95070872550914e-116,-0.821317908307462,0.224,0.661,5.96936377093053e-112
"AHNAK",5.3688741311383e-110,0.353851872746354,0.364,0.093,1.64292917286963e-105
"LEF1",1.04585641213525e-109,0.745317805841821,0.991,0.907,3.20042520677509e-105
"HLA-C",1.03019759593014e-103,-0.763154599245868,0.585,0.854,3.15250766330582e-99
"TMSB10",6.68008416245358e-102,-0.765926642627286,0.519,0.813,2.04417255455242e-97
"EIF1",9.64964795612491e-99,-0.752454744287501,0.331,0.7,2.95288877105378e-94
"TOMM7",9.73555597184878e-96,-0.708110105184318,0.176,0.583,2.97917748294545e-91
"ARHGAP15",8.62642149404805e-95,0.520637647603174,0.999,0.996,2.63977124139364e-90
"MBNL1-AS1",8.51675261813532e-92,0.324956014660292,0.264,0.061,2.60621146867559e-87
"NACA",5.55133299991087e-90,-0.701138663676965,0.216,0.6,1.69876341130272e-85
"MAML2",1.13947573496966e-86,0.720433413574372,0.985,0.943,3.48690969658065e-82
"RPL4",3.30209395375923e-85,-0.69313903216718,0.262,0.621,1.01047377078986e-80
"OXNAD1",6.80510176843943e-84,0.624820516064649,0.892,0.644,2.08242919216015e-79
"MT-CO3",2.69994418030495e-83,-0.591472600266638,0.981,1,8.26209918615118e-79
"IL7R",2.78252043950212e-83,0.638346721337391,0.948,0.793,8.51479079692043e-79
"HLA-DRA",1.141143251164e-82,0.282883986655293,0.252,0.06,3.49201246288694e-78
"RPS10",2.2425431962664e-81,-0.645289465007939,0.133,0.506,6.86240643489482e-77
"MT-ATP8",2.97546677039383e-80,0.708317241987352,0.803,0.548,9.10522586408217e-76
"RUNX1",1.76119461957201e-79,0.671883590997574,0.905,0.723,5.38943165535232e-75
"OPRM1",1.71948085345214e-78,0.423696737946294,0.391,0.136,5.26178335964889e-74
"PABPC1",1.81537865938796e-76,-0.672768110285112,0.567,0.804,5.55524023559308e-72
"TTN",4.24030679522567e-76,0.619254918880541,0.653,0.359,1.29757628240701e-71
"FLI1",1.81042874635214e-75,0.594010810128071,0.62,0.315,5.54009300671217e-71
"RASA1",4.54000181016084e-75,0.575893964861955,0.708,0.389,1.38928595392732e-70
"MT-ND3",2.05472807258538e-73,-0.557631040047869,0.98,1,6.28767337491854e-69
"IKZF1",1.95113411620567e-70,0.549875885913158,0.971,0.856,5.97066550900097e-66
