"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD226",3.08777937601982e-67,0.455261450598282,0.519,0.286,9.44891366855824e-63
"ZNF831",6.51239997057566e-67,0.444348662797675,0.594,0.351,1.99285951499586e-62
"BTF3",8.47313466261467e-67,-0.434275728519567,0.128,0.395,2.59286393810672e-62
"CELF2",9.35040703713337e-67,0.417954271795098,0.965,0.906,2.86131805743318e-62
"CARD8",7.27433272016724e-66,0.310492939002432,0.427,0.203,2.22601855569838e-61
"GOLGA8B",3.70339259336727e-65,0.319017123662162,0.526,0.28,1.13327516749632e-60
"ATM",5.56056286160409e-65,0.492036093620632,0.867,0.755,1.70158784127947e-60
"ST8SIA4",6.73253982470764e-65,0.379585635831256,0.336,0.145,2.06022451175879e-60
"ATP8B2",1.25363041132446e-64,0.255769187904244,0.301,0.119,3.83623442169397e-60
"TNFAIP3",5.75048104969801e-64,-0.677029981364603,0.334,0.566,1.75970470601809e-59
"HIST1H1D",1.77004187192999e-63,0.262940580403544,0.289,0.113,5.41650513229296e-59
"H3F3A",4.44921898833523e-63,-0.467452000410066,0.388,0.635,1.36150550262046e-58
"MBNL3",4.646627412992e-63,0.264872006789881,0.208,0.067,1.42191445464968e-58
"LARS",5.72631001231238e-63,0.262470310554077,0.327,0.136,1.75230812686771e-58
"CLCN3",7.47598707195101e-63,0.259559255448598,0.229,0.079,2.28772680388773e-58
"CYBA",9.16541529197544e-63,-0.453586711418439,0.226,0.486,2.80470873349741e-58
"TC2N",2.10606878885826e-62,0.488568722744564,0.909,0.82,6.44478110078515e-58
"SRGN",3.38961421745219e-62,-0.481236057132309,0.344,0.613,1.03725584668255e-57
"TRAC",4.59188372121439e-62,-0.514601128816184,0.297,0.536,1.40516233752882e-57
"LINS1",1.31267924856508e-61,0.304989055777643,0.392,0.185,4.016929768534e-57
"DDX17",2.90084861535347e-61,0.378879344066845,0.871,0.744,8.87688684784315e-57
"AMMECR1",3.88544001048842e-61,0.369232098615795,0.431,0.217,1.18898349760956e-56
"AC002463.1",4.15250620437649e-61,0.253053833656109,0.242,0.088,1.27070842360125e-56
"WWP1",4.48040546624973e-61,0.408366417740732,0.661,0.419,1.37104887672708e-56
"C1orf112",4.7745613267895e-61,0.269424987580031,0.261,0.099,1.46106351161085e-56
"ANK3",5.43575868727943e-61,0.567749020345793,0.915,0.9,1.66339651589438e-56
"ADD3",3.97537134320416e-60,0.453202113464971,0.752,0.548,1.21650338473391e-55
"GRAP2",1.39816106954416e-59,0.417383357893956,0.563,0.329,4.27851268891208e-55
"ZNF718",1.49157066159827e-59,0.25776590584738,0.278,0.109,4.56435538155688e-55
"PRKCH",1.52283383493852e-59,0.420322150808704,0.944,0.881,4.66002381829537e-55
"CEPT1",7.68281753101253e-59,0.254016502088707,0.311,0.131,2.35101899266514e-54
"LDAH",8.79390387257504e-59,0.259973981890958,0.216,0.075,2.69102252404669e-54
"DOCK9",1.24726267398277e-58,0.438042629418348,0.684,0.46,3.81674850865469e-54
"RCSD1",1.31919264156348e-58,0.343030524134607,0.487,0.261,4.0368614024484e-54
"DPP4",2.13702948109139e-58,0.356788834072681,0.327,0.146,6.53952391508775e-54
"ELK3",1.40507855328154e-57,0.262342011230606,0.304,0.128,4.29968088089684e-53
"TTN",1.63222224299693e-57,0.437661201620869,0.379,0.184,4.99476328579489e-53
"ANKRD36C",2.26569865757817e-57,0.383164907795081,0.523,0.304,6.93326446205495e-53
"PLCL2",2.30017563408544e-57,0.461768995470698,0.803,0.633,7.03876745786486e-53
"TRAF3IP3",7.66706302027312e-57,0.338523259385198,0.596,0.357,2.34619795483378e-52
"ZNF638",7.70426909929313e-57,0.366042758940562,0.704,0.469,2.35758338707469e-52
"TRAPPC8",3.18592555132527e-56,0.29350197996998,0.353,0.163,9.74925077961045e-52
"TSIX",6.96215149711592e-56,0.295448721891837,0.335,0.153,2.13048797963244e-51
"TMEM161B-AS1",3.21097206204803e-55,0.309477173695518,0.306,0.134,9.82589560707317e-51
"TTC39B",4.02787514161562e-55,0.280086802205391,0.356,0.165,1.2325700720858e-50
"SEMA4D",4.40702359895561e-55,0.364524747072327,0.637,0.411,1.34859329151641e-50
"PCED1B",6.10964079441585e-55,0.51046374539814,0.805,0.654,1.86961117949919e-50
"MFSD4B",9.06414468284558e-55,0.326112313287281,0.349,0.163,2.77371891439758e-50
"MYL6",1.1784614203458e-54,-0.427702341594111,0.186,0.426,3.60620979240019e-50
"RFX3",1.46021205355401e-54,0.560763564346379,0.731,0.567,4.46839490508062e-50
"NOP53",2.38554290611133e-54,-0.38124143203559,0.131,0.367,7.29999984699129e-50
"ASXL2",2.95564327573714e-54,0.295963248701625,0.379,0.181,9.04456398808322e-50
"GIMAP5",3.20465110186577e-54,0.274066714564792,0.358,0.169,9.80655283681944e-50
"SENP7",1.93748097831462e-53,0.372782924512772,0.621,0.396,5.92888554174058e-49
"SCML4",3.48794769176727e-53,0.41840559044403,0.602,0.38,1.0673468731577e-48
"S100A6",5.51618159654564e-53,-0.434738964078623,0.155,0.388,1.68800673035893e-48
"ZFP36L2",7.35616819717636e-53,-0.511090442972561,0.489,0.685,2.25106103001794e-48
"CRIP1",8.60505569949354e-53,-0.444657517301341,0.145,0.373,2.63323309460202e-48
"AC092652.2",1.04548061815649e-52,0.281014103063295,0.353,0.168,3.19927523962067e-48
"ANKH",2.66200624347427e-52,0.368357703119387,0.553,0.332,8.1460053056556e-48
"USP53",7.55390388581897e-52,0.314837798675904,0.356,0.172,2.31157012809946e-47
"LIMS1",1.96214080048029e-51,0.358995209529548,0.38,0.192,6.00434706354973e-47
"AC010260.1",3.85565754065468e-51,0.250150456841695,0.304,0.136,1.17986976401574e-46
"CSTF3",3.94987216786638e-51,0.268283104927453,0.323,0.148,1.20870038208879e-46
"IKZF3",4.56882960846224e-51,0.335038488002891,0.435,0.233,1.39810754848553e-46
"TAB2",4.7057677628694e-51,0.439622007416913,0.709,0.505,1.44001199311567e-46
"XPO1",6.12391897997303e-51,0.313978968001504,0.477,0.264,1.87398044706155e-46
"ERCC6L2",9.42626422763321e-51,0.365352706340708,0.457,0.254,2.88453111629804e-46
"RNF144A",1.20727964346007e-50,0.279086133020409,0.326,0.152,3.69439643695216e-46
"EIF3K",2.30984660379034e-50,-0.35864876766084,0.112,0.334,7.06836159225881e-46
"TBCK",5.4579641801736e-50,0.407083706229175,0.498,0.292,1.67019161877492e-45
"SLC39A10",5.52047506280254e-50,0.309326494770529,0.396,0.204,1.68932057396821e-45
"ATXN7L1",5.74196749152115e-50,0.360561004791172,0.425,0.228,1.75709947208039e-45
"HMBOX1",6.56854010233968e-50,0.2867024859596,0.384,0.192,2.01003895671696e-45
"FARS2",7.47959653027799e-50,0.408598519752708,0.556,0.352,2.28883133423037e-45
"RETREG1",1.02758385199116e-49,0.339550347103765,0.396,0.207,3.14450934547815e-45
"MT-ND2",1.27433365192928e-49,-0.383509246713033,0.942,0.994,3.89958840826878e-45
"AFF1",1.43263027008353e-49,0.449767792136,0.573,0.363,4.38399188948261e-45
"HEATR5B",2.75324687594162e-49,0.316914709820706,0.466,0.257,8.42521076506896e-45
"TESPA1",4.56056540771688e-49,0.364290918488783,0.611,0.395,1.39557862041544e-44
"NEAT1",4.67533254596227e-49,0.449300781629721,0.814,0.689,1.43069851238991e-44
"MIATNB",7.62435300504429e-49,0.266570339034,0.363,0.179,2.3331282630736e-44
"XIST",2.48645133508879e-48,0.543814410297858,0.628,0.476,7.60878973050522e-44
"TRANK1",2.66994224034373e-48,0.259202152982822,0.324,0.153,8.17029024967585e-44
"LINC01138",3.51712283761648e-48,0.29256631576218,0.405,0.214,1.07627475953902e-43
"MAPKAP1",3.77672492166842e-48,0.322498116681294,0.415,0.221,1.15571559327975e-43
"AL353660.1",3.98317561780325e-48,0.396982001138587,0.348,0.176,1.21889157080397e-43
"METTL15",4.35227144871587e-48,0.427889677164516,0.449,0.255,1.33183858602154e-43
"SMARCA2",1.25209863349888e-47,0.359165011088751,0.603,0.389,3.83154702836992e-43
"SKAP1",1.28469760864307e-47,0.382148790642989,0.971,0.95,3.93130315220866e-43
"SMG1",1.99911595965186e-47,0.32066419297335,0.632,0.416,6.11749474813065e-43
"CHM",2.20755721395459e-47,0.258551756884888,0.298,0.136,6.75534583042245e-43
"SETX",2.32244321126495e-47,0.307203563204987,0.534,0.32,7.10690847079188e-43
"VPS13C",2.37405757154124e-47,0.351269586003863,0.795,0.639,7.26485357467335e-43
"SUCLG2",3.49622764422652e-47,0.403726822540187,0.706,0.521,1.06988062140976e-42
"RNF157",6.66553684920765e-47,0.295453965878573,0.353,0.175,2.03972093122603e-42
"CNTRL",1.24974114923598e-46,0.317599004277156,0.544,0.332,3.82433289077703e-42
"HSP90AA1",2.63737715652465e-46,-0.400845867791498,0.305,0.522,8.07063783668109e-42
"CD2",2.77643118397625e-46,0.33853096260432,0.589,0.378,8.49615706608572e-42
"CFLAR",7.61852453615176e-46,0.307506880782952,0.55,0.337,2.3313446933078e-41
"SMAD2",9.78270895662057e-46,0.317377186500921,0.475,0.273,2.99360676781546e-41
"FRYL",1.30479521229693e-45,0.371066890655066,0.762,0.601,3.99280382914982e-41
"COX6A1",2.04325073888286e-45,-0.308131693663109,0.067,0.265,6.25255158605544e-41
"TMEM131L",2.15197204259299e-45,0.387031551109749,0.742,0.564,6.5852496475388e-41
"SERF2",4.57723945458707e-45,-0.369305125580406,0.185,0.399,1.40068104549819e-40
"TTC14",4.74933220197234e-45,0.282610842348265,0.558,0.342,1.45334314712556e-40
"TAOK1",7.37810994434874e-45,0.256372292951749,0.424,0.229,2.25777542407016e-40
"CEP85L",8.09785752049432e-45,0.385169302515501,0.785,0.626,2.47802537984647e-40
"AC005670.3",1.14305573530579e-44,0.251049609671118,0.32,0.155,3.49786485560923e-40
"SYNE2",3.14083373959338e-44,0.42356525938935,0.901,0.827,9.61126532652972e-40
"UQCRB",3.8875615596847e-44,-0.315544210515641,0.098,0.3,1.18963271287912e-39
"ZMYND11",4.48731982265349e-44,0.271487913683283,0.323,0.158,1.37316473893019e-39
"CCNH",4.87184755746339e-44,0.415519816871146,0.688,0.52,1.49083407105937e-39
"CDC14A",6.08108554954308e-44,0.452233570230251,0.902,0.832,1.86087298901568e-39
"FOXP1",6.18159114872042e-44,0.389296603029893,0.983,0.967,1.89162870741993e-39
"STAT5B",7.07325092951402e-44,0.32661069514776,0.555,0.347,2.16448551694059e-39
"FTH1",9.93352781351778e-44,-0.395572706376442,0.262,0.47,3.03975884621458e-39
"HERC4",2.10065336506135e-43,0.364022205415997,0.639,0.438,6.42820936242424e-39
"RELCH",3.62153611254884e-43,0.323470848823328,0.486,0.291,1.10822626580107e-38
"FBXL4",3.63442268059374e-43,0.278999787291472,0.372,0.195,1.11216968448849e-38
