"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SARAF",0.000551655683872042,-0.255660302714522,0.589,0.7,1
"BTBD9",0.000589594103606812,0.257009344967185,0.702,0.572,1
"WWOX",0.000601102075675679,0.45827403540778,0.621,0.526,1
"SPECC1L",0.000624083405163609,0.293211031772586,0.29,0.177,1
"IGF1R",0.000656501153204692,0.321809007929677,0.347,0.227,1
"IMMP2L",0.000656960360073416,0.508642007396035,0.556,0.46,1
"SBF2",0.000684991962157267,0.300071711546958,0.395,0.27,1
"SKAP2",0.000698602548524,0.253467683914199,0.21,0.116,1
"RPAP2",0.000737965980154342,0.2583325233837,0.379,0.264,1
"DMXL1",0.000784710457244105,0.262184136151962,0.29,0.182,1
"TANK",0.000810105345540233,0.256961107487965,0.435,0.311,1
"PIK3CA",0.000842447703525413,0.262318565749112,0.379,0.262,1
"ZSWIM5",0.000917007928198558,0.254578724495896,0.169,0.087,1
"CCSER2",0.000920430580225526,0.300125883071598,0.742,0.646,1
"RAB8B",0.000929162396488329,-0.325842100173327,0.355,0.473,1
"CRY1",0.000938939333947372,-0.250929737811918,0.25,0.404,1
"GATAD2B",0.000994024586269615,0.257566993222959,0.476,0.346,1
"GMDS-DT",0.00107236339728267,0.384607811379619,0.282,0.181,1
"MCUB",0.0011385505506332,0.273717610554837,0.427,0.304,1
"TYROBP",0.00126651556252947,-0.278848089551582,0.113,0.228,1
"MYO1F",0.00134642901459479,0.292671020630348,0.645,0.522,1
"RAP2C-AS1",0.00143078066018709,0.253136934688585,0.145,0.071,1
"SPIDR",0.00146465401999699,0.2866383778491,0.556,0.444,1
"CASC8",0.00148359606142055,0.292298514601123,0.21,0.121,1
"OLA1",0.00148998423699961,0.342753043431128,0.347,0.244,1
"LRRFIP1",0.00157023979439245,0.26712543362298,0.637,0.546,1
"SERINC5",0.0015998615228442,0.29586296010452,0.355,0.243,1
"ZEB2",0.00160284335886579,0.335315044604967,0.71,0.625,1
"ERN1",0.00169603221896354,0.263608346750671,0.565,0.457,1
"AOAH",0.00174465494029146,0.329676760113609,0.815,0.735,1
"MGAT4A",0.00188093984677704,0.27270023850049,0.597,0.5,1
"COG5",0.00197082715133449,0.262789213285921,0.661,0.551,1
"CCDC91",0.00209256841391486,0.264164711523728,0.726,0.609,1
"EML4",0.0020961269925868,-0.337033742454788,0.871,0.858,1
"PRIM2",0.00210649326291142,0.271890846815631,0.315,0.207,1
"CHD2",0.00237053291054,0.263945397609656,0.742,0.659,1
"JMJD1C",0.00263198004555039,0.290667308033487,0.734,0.674,1
"PRKCB",0.00265614888560098,0.324761052724672,0.798,0.74,1
"RFX7",0.00271729218655996,0.316442903595466,0.444,0.322,1
"HNRNPC",0.00289078641484545,-0.259394762198836,0.694,0.736,1
"GSPT1",0.00292381449734603,-0.25542464693074,0.298,0.41,1
"PPP1R16B",0.00304629549133893,-0.306469991755677,0.484,0.591,1
"TSPAN5",0.00322796361802143,0.295763896359253,0.298,0.2,1
"EIF4A1",0.00326679816015532,-0.259230116712806,0.323,0.43,1
"KLRD1",0.00368464543715305,0.343616018905626,0.484,0.41,1
"KLF6",0.0037023747414778,-0.25542464693074,0.29,0.405,1
"SYTL3",0.00404181344948846,-0.285098543576179,0.669,0.746,1
"EPHA4",0.00406552721481313,0.300166775314012,0.298,0.2,1
"NF1",0.00431902804147882,0.28348396660406,0.403,0.289,1
"SLCO3A1",0.0045294871050787,0.265867417776311,0.565,0.452,1
"LINC01934",0.00474434484962347,0.334418860099071,0.387,0.289,1
"ACYP2",0.00599808514997476,0.264156210939673,0.323,0.226,1
"ZNF407",0.00692113059149716,0.410210770990594,0.476,0.403,1
"SAMD12",0.0071210181260895,0.276370042395273,0.145,0.081,1
