"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"576","NT5DC1",6.56300446547914e-09,0.3951680227419,0.248,0.085,0.000200834499648127
"577","RNF38",6.78416415075107e-09,0.263027683759058,0.505,0.226,0.000207602207177134
"578","SESN3",7.51771876687562e-09,0.537952586157571,0.33,0.135,0.000230049711985161
"579","PABPC1",7.60756093292866e-09,-0.432340046652876,0.523,0.821,0.00023279897210855
"580","BBS9",8.41590663190596e-09,0.408406141452071,0.459,0.207,0.000257535158842954
"581","CPSF6",8.85778699611883e-09,0.341586982537056,0.413,0.182,0.000271057139868232
"582","FAM13B",9.01443821146322e-09,0.348391252072452,0.431,0.192,0.000275850823708986
"583","HP1BP3",9.17326689059091e-09,0.258836609056443,0.413,0.175,0.000280711140118972
"584","PARP8",9.22049484947241e-09,0.672512755135378,0.817,0.776,0.000282156362888705
"585","ABHD3",9.79420532944371e-09,0.286062688571152,0.275,0.096,0.000299712477286307
"586","AL137789.1",9.80266581872392e-09,0.261416633853073,0.165,0.045,0.000299971376718771
"587","CNTRL",1.0075502134664e-08,0.351568995738037,0.422,0.189,0.000308320440822854
"588","TBC1D1",1.01256184473172e-08,0.316165564545794,0.303,0.115,0.000309854050106353
"589","ASXL2",1.03143620835015e-08,0.255281847680971,0.321,0.123,0.000315629794117231
"590","PCMTD1",1.03233765359549e-08,0.253829957212016,0.45,0.196,0.000315905645376755
"591","RALGAPA1",1.1019776276668e-08,0.352646917118076,0.385,0.166,0.000337216173842317
"592","SNX14",1.10259834006365e-08,0.296788746918008,0.394,0.168,0.000337406118042876
"593","TAF15",1.10471573375896e-08,0.307245065065754,0.358,0.147,0.000338054061687579
"594","DIP2A",1.10700158175807e-08,0.252842954941986,0.321,0.124,0.000338753554033788
"595","SH3BGRL",1.11937315268106e-08,0.302274348450392,0.459,0.204,0.000342539378451932
"596","RCSD1",1.2551084478867e-08,0.324600264939831,0.523,0.245,0.000384075736137809
"597","EDEM3",1.26111248046758e-08,0.30008850227347,0.266,0.096,0.000385913030147884
"598","TASP1",1.30001173002642e-08,0.264426284410333,0.266,0.095,0.000397816589505384
"599","CCNH",1.30766274825865e-08,0.363078237208907,0.615,0.353,0.000400157877594628
"600","PJA2",1.36453718716138e-08,0.307003993122526,0.385,0.166,0.000417562024643254
"601","TNFAIP8",1.44696598018415e-08,0.529328103417464,0.798,0.693,0.000442786059596151
"602","ATF7IP",1.48015067976459e-08,0.468133548509887,0.578,0.367,0.000452940909514763
"603","DIAPH2",1.5384984602893e-08,0.349944136227462,0.349,0.147,0.000470795913833128
"604","DDX10",1.54578279983976e-08,0.339178073911118,0.211,0.068,0.000473024994578965
"605","LCP2",1.55602143631297e-08,0.266490585341177,0.615,0.299,0.000476158119726133
