"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"285","AHNAK",7.2889355838583e-21,0.441140226522616,0.727,0.465,2.23048717801648e-16
"286","MPRIP",7.97528101357869e-21,0.299355782565573,0.39,0.175,2.44051574296522e-16
"287","ZFP36L2",8.96087662080946e-21,-0.592966553916686,0.752,0.847,2.7421178547339e-16
"288","HMBOX1",1.08125924471898e-20,0.35423020856277,0.387,0.176,3.30876141476454e-16
"289","CASK",1.22656379342136e-20,0.487098576023121,0.713,0.465,3.75340786424871e-16
"290","PCED1B",1.28070412839904e-20,0.512792620474866,0.667,0.425,3.9190827033139e-16
"291","TRAPPC8",1.32426095948132e-20,0.352658710172298,0.351,0.152,4.05237096210879e-16
"292","PIBF1",1.38151239377846e-20,0.471298478843653,0.521,0.285,4.22756607620145e-16
"293","FYB1",1.52275469315026e-20,0.560894673966511,0.677,0.442,4.65978163650911e-16
"294","CARD8",1.52438670257628e-20,0.318913664672929,0.397,0.181,4.66477574855368e-16
"295","SSH2",1.57995114811692e-20,0.540618433497039,0.787,0.587,4.8348085083526e-16
"296","ST6GAL1",1.81956297261963e-20,0.422616549485319,0.557,0.31,5.56804465251331e-16
"297","TTC13",1.82225219439283e-20,0.287813415114307,0.23,0.078,5.57627394006151e-16
"298","PPIA",1.9070117518488e-20,-0.495057708301138,0.284,0.532,5.83564666183252e-16
"299","IFITM2",2.18872493743313e-20,-0.463910577705523,0.156,0.431,6.69771718103912e-16
"300","CD226",2.26702746712826e-20,0.533533723272331,0.475,0.262,6.93733075215918e-16
"301","AC022075.1",2.34753435595423e-20,0.270301535625186,0.227,0.076,7.18368988265554e-16
"302","ZCCHC7",2.51135007830535e-20,0.553059235425761,0.645,0.411,7.6849823746222e-16
"303","TC2N",2.58227553331318e-20,0.508681545334678,0.926,0.782,7.90202135949165e-16
"304","CD96",2.6651810601327e-20,0.564225917564241,0.855,0.679,8.15572056211207e-16
"305","SKAP1",2.74651382610102e-20,0.49295319119351,0.979,0.904,8.40460695925175e-16
"306","EMB",3.215144034834e-20,0.471778797724329,0.794,0.592,9.83866226099553e-16
"307","SYNE1",4.37643895632408e-20,0.582241798064896,0.851,0.691,1.33923408502473e-15
"308","ANKRD36B",4.80166967229012e-20,0.272620940762882,0.33,0.137,1.4693589364175e-15
"309","PTPN4",5.30712640873631e-20,0.466354985897337,0.787,0.581,1.6240337523374e-15
"310","ANKRD36C",5.59638225359137e-20,0.358175019702765,0.546,0.302,1.71254893342149e-15
"311","HSP90AA1",7.30326943353129e-20,-0.525675909880529,0.468,0.683,2.23487347935491e-15
"312","STK39",8.61808120188355e-20,0.49579494395322,0.635,0.41,2.63721902858839e-15
"313","PIKFYVE",8.86826977486516e-20,0.297315717647642,0.365,0.162,2.71377923380649e-15
"314","GOLGA8B",1.02155802244599e-19,0.311107872666472,0.514,0.272,3.12606970448697e-15
"315","DDX17",1.03214844629275e-19,0.382872709937488,0.858,0.643,3.15847746050045e-15
"316","TBC1D5",1.08820977823689e-19,0.504227155317766,0.805,0.611,3.33003074238272e-15
"317","DPYD-AS1",1.20910604116168e-19,0.306225557075748,0.34,0.145,3.69998539655885e-15
"318","LINC02328",1.34351734999954e-19,0.572510152152065,0.486,0.274,4.1112974427336e-15
"319","INPP4B",1.36887809865696e-19,0.649863399701464,0.628,0.397,4.18890386970016e-15
"320","NPIPB5",1.38129361019557e-19,0.254596948440826,0.305,0.123,4.22689657655945e-15
"321","EVA1C",1.4007324579785e-19,0.383679036006748,0.436,0.218,4.28638139466001e-15
"322","MBP",1.4610158153407e-19,0.455373661590252,0.645,0.405,4.47085449652407e-15
"323","NEDD9",1.65995337483656e-19,0.437195352350653,0.489,0.268,5.07962332233735e-15
"324","RBMS1",1.81147407076917e-19,0.557953985627015,0.709,0.496,5.54329180396073e-15
"325","FBXL4",1.93808805855288e-19,0.292591364583246,0.34,0.145,5.93074326797767e-15
"326","XKR6",2.07889740845857e-19,0.40254435378401,0.457,0.237,6.36163395962406e-15
"327","ASXL2",2.16934213393324e-19,0.301941938296594,0.28,0.109,6.6384038640491e-15
"328","PCNX1",2.69216633233362e-19,0.465500721570798,0.89,0.712,8.2382981935741e-15
"329","RFX3-AS1",2.7199344240676e-19,0.382096153129744,0.319,0.136,8.32327133108925e-15
"330","PRKACB",3.36818611315293e-19,0.45779352651077,0.564,0.33,1.03069863248593e-14
"331","VWA8",3.61680269495242e-19,0.419186960023328,0.667,0.416,1.10677779268239e-14
"332","SNHG14",5.05307452628497e-19,0.467670633164632,0.546,0.323,1.54629133578846e-14
"333","SP100",5.86855427696837e-19,0.427891260403776,0.755,0.537,1.79583629429509e-14
"334","EIF3K",5.94464418607676e-19,-0.404059792451657,0.113,0.369,1.81912056738135e-14
"335","HERC4",7.61014131379002e-19,0.444055418828324,0.557,0.32,2.32877934343289e-14
"336","CCDC88C",7.94618756500944e-19,0.371244084386295,0.613,0.375,2.43161285676854e-14
"337","NUTM2A-AS1",8.13774063003983e-19,0.328942149215644,0.418,0.206,2.49023001019849e-14
"338","AC092821.3",1.00563210962731e-18,0.329143264898893,0.45,0.23,3.07733481867052e-14
"339","LPIN2",1.09789525880665e-18,0.326569405247208,0.436,0.218,3.35966928147423e-14
"340","CFLAR",1.12170094542385e-18,0.356536234581183,0.603,0.354,3.43251706309154e-14
"341","VTI1A",1.14248916140352e-18,0.469691874649716,0.727,0.509,3.49613108281093e-14
"342","LINC01278",1.43789223728248e-18,0.380570999347338,0.387,0.182,4.40009403530813e-14
"343","TNIK",1.70656663638797e-18,0.498383207773286,0.812,0.657,5.22226456401081e-14
"344","PTK2B",1.78722746110201e-18,0.345422564556985,0.418,0.21,5.46909475371827e-14
"345","ITGA4",1.81825125666446e-18,0.693553817729725,0.748,0.573,5.56403067051892e-14
"346","KAT2B",1.93868336347855e-18,0.455625973635683,0.638,0.412,5.93256496058071e-14
"347","SMARCA2",2.0666462905846e-18,0.384362930370989,0.592,0.356,6.32414431381794e-14
"348","MAP3K5",2.08501819560057e-18,0.405552394467366,0.681,0.446,6.38036418035731e-14
"349","MIA2",2.12525647639699e-18,0.347616749509041,0.397,0.191,6.50349734342244e-14
"350","MYCBP2",2.36643963330072e-18,0.432907537308247,0.833,0.662,7.24154192186352e-14
"351","AC010609.1",2.46589409126511e-18,0.277825993203516,0.323,0.139,7.54588250868036e-14
"352","AF165147.1",2.86934613448233e-18,0.580327519683523,0.489,0.278,8.78048610612937e-14
"353","MAPKAP1",3.31271192407935e-18,0.394087267705029,0.418,0.216,1.01372297588752e-13
"354","IKZF3",3.82872869089676e-18,0.427169132554786,0.482,0.271,1.17162926670132e-13
"355","SETX",4.16580418641723e-18,0.374818361858749,0.567,0.331,1.27477773908554e-13
"356","KIAA2026",5.23990588333156e-18,0.426146162891795,0.511,0.289,1.60346359935829e-13
"357","TBCK",5.24358435180738e-18,0.420253308901349,0.44,0.227,1.60458924749658e-13
"358","TMEM168",5.86989682576168e-18,0.285024952531951,0.34,0.152,1.79624712765133e-13
"359","CD84",5.96367507345477e-18,0.274361360329934,0.259,0.101,1.82494420922789e-13
"360","VCL",6.47646415199285e-18,0.318254224455845,0.372,0.178,1.98186279515133e-13
"361","RPTOR",7.30034158915765e-18,0.296727047247245,0.457,0.234,2.23397752969813e-13
"362","MAGED1",7.44378146077435e-18,0.361072545162153,0.411,0.205,2.27787156481156e-13
"363","KMT2A",1.13595991525203e-17,0.423375245898122,0.528,0.316,3.47615093666275e-13
"364","TMEM65",1.2080123747614e-17,0.343949806787125,0.362,0.166,3.69663866800735e-13
"365","CCM2",1.37376923781487e-17,0.310803968079736,0.44,0.224,4.20387124463729e-13
"366","LINC00486",1.39989564025722e-17,0.259828206701637,0.397,0.19,4.28382064875113e-13
"367","SMG1",1.40378946226399e-17,0.337573599735949,0.674,0.429,4.29573613347403e-13
"368","SMAD2",1.50733060643505e-17,0.376864518187506,0.415,0.211,4.61258238875189e-13
"369","DIP2A",1.68884012393239e-17,0.346125857855753,0.61,0.367,5.16801966324552e-13
"370","RAB27A",1.70896742143041e-17,0.386128778958027,0.447,0.241,5.22961120631919e-13
"371","KLF12",1.89508575138763e-17,0.482478219198283,0.929,0.848,5.79915190782129e-13
"372","GOLGA8A",2.04803524995274e-17,0.301656015481232,0.376,0.183,6.26719266838039e-13
"373","AC010894.3",2.30687143786143e-17,0.302136557066918,0.411,0.205,7.05925728699975e-13
"374","APBB1IP",2.46115522897575e-17,0.467072255435868,0.667,0.454,7.5313811161887e-13
"375","OSBPL3",2.48717566961242e-17,0.399077703342925,0.475,0.264,7.61100626658096e-13
"376","SPON1",3.04138989447935e-17,0.294408018696151,0.216,0.078,9.30695721609627e-13
"377","PPP2R2B",3.16200985781058e-17,0.64616082239439,0.585,0.4,9.67606636588616e-13
"378","BCL2",3.68436001940202e-17,0.793776829362397,0.67,0.494,1.12745100953721e-12
"379","ITGA6",3.75598161159125e-17,0.272764081730686,0.337,0.153,1.14936793296304e-12
"380","UST",4.00087604722999e-17,0.410373286600304,0.457,0.247,1.22430807921285e-12
"381","USP28",4.14173363088152e-17,0.25152599372156,0.252,0.098,1.26741190838605e-12
"382","LRBA",4.17233565555738e-17,0.407384077531684,0.947,0.821,1.27677643395711e-12
"383","PHF21A",4.51621228020356e-17,0.469293297469116,0.539,0.324,1.38200611986509e-12
"384","FTH1",6.0590809192748e-17,-0.483363090104849,0.379,0.605,1.85413935210728e-12
"385","SLC16A7",6.45816169250488e-17,0.388932908904965,0.465,0.256,1.97626205952342e-12
"386","MGA",6.48715401236584e-17,0.337294155324333,0.379,0.188,1.98513399932407e-12
"387","RNF213",6.51846686487609e-17,0.366138121233766,0.887,0.729,1.99471604532073e-12
"388","STAU2",6.95987876749842e-17,0.393635884471013,0.415,0.219,2.12979250164219e-12
"389","IFNAR2",7.89817455389443e-17,0.33521292185869,0.404,0.208,2.41692039523723e-12
"390","SPG11",8.00564834675206e-17,0.321708129160871,0.45,0.239,2.4498084505896e-12
"391","RNF144A",8.79078190466685e-17,0.285160455101522,0.291,0.125,2.6900671706471e-12
"392","USP45",8.85699054599711e-17,0.278839764822084,0.301,0.132,2.71032767698057e-12
"393","CRIP1",9.03821746563683e-17,-0.420029881546854,0.121,0.355,2.76578492665953e-12
"394","C1GALT1",9.05275475240436e-17,0.257991651014989,0.408,0.201,2.77023348178326e-12
"395","MAP4K4",9.7969845715739e-17,0.297384014665641,0.521,0.289,2.99797524874733e-12
"396","AC093865.1",1.03685356434308e-16,0.470048168689135,0.33,0.153,3.17287559224625e-12
"397","DCAF10",1.05230253185287e-16,0.322616424277729,0.245,0.097,3.22015097772297e-12
"398","PLEKHA1",1.10969784191898e-16,0.32455734209859,0.319,0.146,3.39578636605627e-12
"399","NUTM2B-AS1",1.36882138186394e-16,0.352132420384637,0.447,0.244,4.18873031064185e-12
"400","TTC14",1.42505078966201e-16,0.322321478512755,0.528,0.306,4.36079792144471e-12
"401","NLK",1.44384606320789e-16,0.401287998573532,0.312,0.144,4.41831333802245e-12
"402","VPS13B",1.54779662069419e-16,0.42298870768766,0.855,0.698,4.73641243898628e-12
"403","TRIP11",1.72454333579934e-16,0.258793387780434,0.238,0.092,5.27727506187955e-12
"404","ARHGAP35",2.2615614106722e-16,0.283381421863653,0.266,0.11,6.920604072798e-12
"405","DDX10",2.83129021704748e-16,0.359975620579459,0.348,0.167,8.66403119318699e-12
"406","COX7C",2.83307929052728e-16,-0.389098424459145,0.188,0.425,8.66950593694253e-12
"407","HINT1",2.91593740049277e-16,-0.388106790212937,0.216,0.465,8.92306003924792e-12
"408","TBC1D22A",3.05760324286891e-16,0.38968781861184,0.624,0.423,9.35657168350314e-12
"409","LTB",3.21136842873227e-16,-0.635055065185701,0.301,0.519,9.82710852876361e-12
"410","EIF4E3",3.30732972518748e-16,0.289556858642198,0.426,0.222,1.01207596920462e-11
"411","LYST",3.34761163543541e-16,0.525585938648718,0.532,0.328,1.02440263655959e-11
"412","EMSY",3.56993924167259e-16,0.29513763899352,0.266,0.111,1.09243710734423e-11
"413","TTC39C",3.81096611276991e-16,0.457179726804807,0.794,0.598,1.16619374016872e-11
"414","APRT",4.13681634943968e-16,-0.324940817550459,0.05,0.266,1.26590717109204e-11
"415","AC078845.1",4.17152924332758e-16,0.348268226668773,0.27,0.114,1.27652966375067e-11
"416","ANKUB1",4.34360561782042e-16,0.280477181913445,0.33,0.152,1.32918675510923e-11
"417","SRP14",4.41554402755556e-16,-0.381024797767483,0.152,0.384,1.35120062787228e-11
"418","LNPEP",4.768088839749e-16,0.326065275967971,0.592,0.368,1.45908286585159e-11
"419","CYFIP2",4.79555223358225e-16,0.351285486365456,0.642,0.421,1.46748693899851e-11
"420","A2M-AS1",5.29745110186125e-16,0.293115418886375,0.426,0.225,1.62107301168056e-11
"421","TGFBR1",5.42214874608897e-16,0.259447664329494,0.337,0.156,1.65923173779069e-11
"422","TTC39B",5.49455729672354e-16,0.296837831545565,0.305,0.137,1.68138947837037e-11
"423","KDM4C",5.91392323574859e-16,0.364740975327085,0.787,0.551,1.80971964937143e-11
"424","RNF213-AS1",6.27566425150863e-16,0.263032385546978,0.319,0.148,1.92041601760416e-11
"425","NRDC",6.99405606841978e-16,0.330615180467001,0.411,0.217,2.14025109749714e-11
"426","DDX60L",7.54816116732741e-16,0.274174149185904,0.333,0.156,2.30981279881386e-11
"427","ST8SIA4",7.89089481393787e-16,0.340859348757913,0.298,0.135,2.41469272201313e-11
"428","RBM39",8.38953041558805e-16,-0.411997678384077,0.77,0.847,2.5672802024741e-11
"429","LINC01934",9.41131405640423e-16,0.708271833640607,0.514,0.328,2.87995621440026e-11
"430","LCLAT1",9.45327876975418e-16,0.335082941248439,0.333,0.16,2.89279783633248e-11
"431","STXBP5",1.27246638155695e-15,0.473166100177605,0.539,0.333,3.89387437420243e-11
"432","STK38",1.36165093149135e-15,0.378727999941793,0.677,0.475,4.16678801545669e-11
"433","ADAM10",1.56963532350499e-15,0.428752909534034,0.631,0.431,4.80324105345763e-11
"434","DOCK10",1.729508973166e-15,0.426848746600485,0.879,0.709,5.29247040878526e-11
"435","GAPDH",1.74077902087109e-15,-0.381663809966974,0.145,0.372,5.32695788176761e-11
"436","ATRX",1.83406073421653e-15,0.355187608234542,0.777,0.569,5.612409252776e-11
"437","PAM",1.98637413576113e-15,0.469629079681457,0.617,0.41,6.07850349284264e-11
"438","BBX",2.21725451365717e-15,0.406687971395811,0.699,0.511,6.78502053724231e-11
"439","TMA7",2.2444779996029e-15,-0.371368179156546,0.156,0.384,6.86832712658485e-11
"440","ELMO1",2.2486863313282e-15,0.424020773821492,0.766,0.582,6.88120504249743e-11
"441","OXNAD1",2.4406097694492e-15,0.371212288707832,0.546,0.336,7.46850995549151e-11
"442","PREX1",2.67203699179859e-15,0.299994554783472,0.475,0.269,8.17670039860287e-11
"443","EXOC4",2.86850640667918e-15,0.39161626375269,0.816,0.625,8.77791645507896e-11
"444","SCAPER",2.96364450049385e-15,0.439049878427026,0.61,0.407,9.06904853596123e-11
"445","RNF13",3.22197936966271e-15,0.354436262447665,0.457,0.257,9.85957906910486e-11
"446","CDK5RAP2",3.47008013322457e-15,0.271915841191602,0.387,0.196,1.06187922156805e-10
"447","NFKBIA",3.52980265704244e-15,-0.451540981884341,0.152,0.372,1.08015491108156e-10
"448","OAZ1",4.13061589439416e-15,-0.364069749952236,0.16,0.384,1.26400976984356e-10
"449","EHBP1",4.2906736214734e-15,0.419310963607967,0.383,0.199,1.31298903490707e-10
"450","ATR",4.45507799335986e-15,0.419501773948361,0.564,0.36,1.36329841674805e-10
"451","TRERF1",4.98913895006964e-15,0.367426863167683,0.514,0.308,1.52672641011081e-10
"452","ATP6V1G1",5.25720008469626e-15,-0.333602731152497,0.11,0.33,1.6087557979179e-10
"453","MAN1A1",5.29235325538128e-15,0.486650556442581,0.45,0.263,1.61951301967923e-10
"454","TCF12",5.33399158311522e-15,0.41926675826048,0.752,0.562,1.63225476434909e-10
"455","TNRC6C",5.95463955739849e-15,0.361033215542235,0.652,0.438,1.82217925095951e-10
"456","PHACTR2",5.97078916905342e-15,0.591013955757041,0.84,0.732,1.82712119362204e-10
"457","CBLB",6.17248088927642e-15,0.429734358614497,0.982,0.912,1.88884087692748e-10
"458","RBL2",6.28217968258485e-15,0.348521062814708,0.667,0.459,1.92240980466779e-10
"459","CAMK4",7.58667077312217e-15,0.564029268359166,0.73,0.591,2.32159712328312e-10
"460","USP25",7.64990903844624e-15,0.385065147214428,0.684,0.483,2.34094866485493e-10
"461","AC010175.1",8.19249685516515e-15,0.258548995273176,0.273,0.121,2.50698596264909e-10
"462","RABGAP1L",8.53715369428571e-15,0.473042619915628,0.933,0.835,2.61245440198837e-10
"463","TSC22D1",8.79521142285643e-15,0.283573048258825,0.319,0.148,2.6914226475083e-10
"464","FARS2",8.94316156854561e-15,0.405392381855637,0.486,0.29,2.73669687159064e-10
"465","IFI16",9.36913038043179e-15,0.367003798881707,0.528,0.327,2.86704758771593e-10
"466","CEP85L",9.42806910374532e-15,0.369975274503085,0.674,0.469,2.88508342643711e-10
"467","RFX7",9.65769297640382e-15,0.424895111357498,0.507,0.309,2.95535062770933e-10
"468","NFATC3",1.02911414022441e-14,0.399319995449294,0.539,0.346,3.14919218050071e-10
"469","PHIP",1.10997263242538e-14,0.410884388562789,0.61,0.415,3.3966272524849e-10
"470","COX6A1",1.13952336214063e-14,-0.318677600261848,0.085,0.297,3.48705544048653e-10
"471","CCND3",1.17919009291697e-14,0.383640859677841,0.745,0.54,3.60843960333521e-10
"472","TANC2",1.27374638418348e-14,0.338159682360017,0.518,0.309,3.89779131023985e-10
"473","JAK2",1.3922245354107e-14,0.364499142687102,0.358,0.183,4.26034630081028e-10
"474","SHPRH",1.53605118199547e-14,0.323476377190276,0.351,0.18,4.70047022202434e-10
"475","MAN1A2",1.74746191538463e-14,0.366857679341764,0.617,0.402,5.34740820726849e-10
"476","SPIDR",1.98801635965986e-14,0.460704523533485,0.663,0.482,6.08352886219512e-10
"477","WNK1",2.01661534476369e-14,0.34386217974326,0.606,0.399,6.17104461651135e-10
"478","NR4A2",2.08270830039004e-14,-0.386065359774898,0.149,0.374,6.37329567002355e-10
"479","GALK2",2.19002228881438e-14,0.262763346902436,0.27,0.119,6.70168720600088e-10
"480","PICALM",2.23313966509501e-14,0.369260080648033,0.791,0.61,6.83363068915725e-10
"481","ITM2B",2.27364436427058e-14,-0.409580945022429,0.525,0.694,6.95757911910439e-10
"482","PTPN22",2.3635096565963e-14,0.33739712729541,0.613,0.395,7.23257590015034e-10
"483","GLS",2.38981378436426e-14,0.357433594518952,0.784,0.611,7.31306916153309e-10
"484","UBR2",2.69236764218928e-14,0.376634924447702,0.596,0.403,8.23891422186342e-10
"485","S100A10",2.74259256886248e-14,-0.355921689662633,0.113,0.328,8.39260751997609e-10
"486","APC",3.04022605930045e-14,0.313344565153785,0.348,0.176,9.3033957640653e-10
"487","MRTFA",3.24047231222551e-14,0.276572985269707,0.33,0.159,9.91616932264129e-10
"488","MBOAT1",3.31534691108737e-14,0.262786518066519,0.234,0.098,1.01452930826185e-09
"489","SACM1L",3.352547696551e-14,0.297563300383858,0.546,0.335,1.02591312062157e-09
"490","ATP5MG",3.40023575727965e-14,-0.31505494672171,0.124,0.347,1.04050614408515e-09
"491","DUSP16",3.88936342660445e-14,0.365513570926264,0.44,0.255,1.19018410217523e-09
"492","SUCLG2",4.04059649223563e-14,0.428169738075814,0.599,0.415,1.23646293258903e-09
"493","PTEN",4.14514173354406e-14,0.365432308101701,0.489,0.298,1.26845482188182e-09
"494","NDUFA13",4.50295408888066e-14,-0.343073207775967,0.138,0.353,1.37794898073837e-09
"495","HLA-E",4.9335641766104e-14,-0.387436030879796,0.752,0.827,1.50971997368455e-09
"496","KLRG1",5.08912107004118e-14,0.339210378568758,0.589,0.393,1.5573219386433e-09
"497","PHTF2",6.46017327990967e-14,0.295168456310715,0.379,0.201,1.97687762538516e-09
"498","ATP5F1E",7.37845000618933e-14,-0.363939985905716,0.202,0.421,2.257879486394e-09
"499","MIF",7.46645218005477e-14,-0.329068144155471,0.106,0.316,2.28480903161856e-09
"500","GBP2",7.80965283473887e-14,0.386027244289682,0.457,0.28,2.38983186395844e-09
"501","DGLUCY",7.86624664392397e-14,0.270040805194612,0.319,0.156,2.40715013550717e-09
"502","PABPC1",8.59024834370093e-14,-0.423925280599412,0.727,0.871,2.62870189565592e-09
"503","AEBP2",9.80506702372608e-14,0.281746536482395,0.436,0.246,3.00044855993042e-09
"504","RFX3",9.87400365108708e-14,0.47633290869905,0.606,0.415,3.02154385726916e-09
"505","SEMA4D",9.91868044786156e-14,0.316571397447438,0.514,0.322,3.03521540385012e-09
"506","ATF7IP2",1.00164704073954e-13,0.466500856821174,0.511,0.336,3.06514010936707e-09
"507","ATXN2",1.03575972823616e-13,0.271219358174035,0.34,0.171,3.16952834437546e-09
"508","ARL15",1.04676409457694e-13,0.42872117001107,0.727,0.555,3.2032028058149e-09
"509","USO1",1.08684013528355e-13,0.272456671472537,0.284,0.133,3.32583949798118e-09
"510","CHD9",1.09621576904623e-13,0.372368235720527,0.589,0.399,3.35452987485838e-09
"511","FAM214A",1.12371284294467e-13,0.316776776084945,0.528,0.323,3.438673670695e-09
"512","RALGAPA2",1.12390510121688e-13,0.354576172672142,0.631,0.424,3.43926200023377e-09
"513","NDUFA4",1.18314227027948e-13,-0.320712647660431,0.11,0.314,3.62053366128225e-09
"514","SETD5",1.35032964446284e-13,0.365939728474417,0.436,0.252,4.13214374502073e-09
"515","NCOA3",1.36059502781509e-13,0.291910520654757,0.394,0.214,4.16355684461696e-09
"516","AUH",1.36167918721317e-13,0.343169745348218,0.397,0.218,4.16687448079103e-09
"517","RASGRP1",1.36938190622201e-13,0.353498076593934,0.684,0.496,4.19044557122998e-09
"518","FRYL",1.53988257799144e-13,0.326600966154489,0.695,0.498,4.71219467691161e-09
"519","SRBD1",1.585002100191e-13,0.270495901911112,0.319,0.157,4.85026492679448e-09
"520","ST3GAL3",1.66977639042473e-13,0.256837686694392,0.266,0.12,5.10968273233873e-09
"521","PRKCH",1.68403088512414e-13,0.375362517250675,0.943,0.886,5.15330291156838e-09
"522","STAMBPL1",1.87994836805534e-13,0.272225232851105,0.284,0.132,5.75283000108614e-09
"523","RAPGEF6",1.9553377917924e-13,0.378540124029931,0.67,0.478,5.98352917666393e-09
"524","WIPF1",2.07167582280317e-13,0.329526610707539,0.809,0.624,6.33953518535997e-09
"525","UMAD1",2.28006140679637e-13,0.414941786506794,0.447,0.262,6.97721591093757e-09
"526","DMTF1",2.48058331033605e-13,0.283578480470936,0.465,0.274,7.59083298795934e-09
"527","ANKIB1",2.62311273778042e-13,0.401503936110529,0.496,0.314,8.02698728888185e-09
"528","IL10RA",2.97448984385487e-13,0.272065611321759,0.404,0.226,9.10223637118028e-09
"529","CD7",3.00770664997379e-13,-0.369864936286331,0.163,0.369,9.20388311958478e-09
"530","ASB3",3.05440640756923e-13,0.287927137237073,0.443,0.255,9.34678904780259e-09
"531","AAK1",3.15610504611573e-13,0.338020093209575,0.84,0.694,9.65799705161875e-09
"532","SUMO2",3.18838861889244e-13,-0.307063949590234,0.131,0.341,9.75678801267275e-09
"533","ERCC6L2",3.31609369331663e-13,0.262889865111191,0.348,0.178,1.01475783109182e-08
"534","ARHGAP26",3.54832078175677e-13,0.376499781039326,0.862,0.712,1.08582164242539e-08
"535","COX8A",3.56357679544942e-13,-0.272973967964063,0.039,0.22,1.09049013517548e-08
"536","TRANK1",3.72487122453217e-13,0.276465325787876,0.34,0.177,1.13984784341909e-08
"537","CDK13",3.73238112176921e-13,0.328575716510077,0.699,0.505,1.1421459470726e-08
"538","TRIM22",3.83497112536554e-13,0.293447036725717,0.457,0.272,1.17353951407311e-08
"539","FBXL17",4.86191871132715e-13,0.466828406045856,0.727,0.572,1.48779574485322e-08
"540","MYO9A",4.88427126271648e-13,0.322555356342865,0.447,0.258,1.49463584910387e-08
"541","DUSP2",5.52514500194402e-13,-0.450255646464182,0.33,0.519,1.69074962204489e-08
"542","SLC10A7",5.73527258497169e-13,0.314090343047521,0.273,0.13,1.75505076372719e-08
"543","C2CD5",6.15343468447126e-13,0.267698721992175,0.383,0.206,1.88301254779505e-08
"544","ZNF207",6.21056603324788e-13,0.310440932874365,0.55,0.356,1.90049531183418e-08
"545","CD2",6.83565055585e-13,0.278415168970303,0.479,0.291,2.09177742659566e-08
"546","ANO6",8.17792212084152e-13,0.314935093884697,0.369,0.199,2.50252594819871e-08
"547","HSP90AB1",8.19483287704873e-13,-0.411359107127514,0.351,0.542,2.50770080870568e-08
"548","PSME1",8.87365564568607e-13,-0.329028987857845,0.135,0.332,2.71542736413639e-08
"549","SLC4A10",1.00361141774321e-12,0.880255865424357,0.511,0.401,3.07115129943599e-08
"550","ENTPD1-AS1",1.00657773581958e-12,0.301820220982161,0.262,0.124,3.08022852938149e-08
"551","MED13L",1.02844078788634e-12,0.388387311616966,0.723,0.536,3.14713165501098e-08
"552","FKBP5",1.05526212049004e-12,0.384802100292451,0.592,0.399,3.22920761491156e-08
"553","PPIB",1.0671740253238e-12,-0.327971260432181,0.16,0.362,3.26565923489336e-08
"554","DTHD1",1.07172286070517e-12,0.379709270846927,0.27,0.129,3.27957912604389e-08
"555","DYM",1.077458021722e-12,0.346656030283124,0.688,0.499,3.29712929227149e-08
"556","MAP2K5",1.11468218453117e-12,0.327561725427877,0.401,0.227,3.41103895288384e-08
"557","PHF14",1.20864150093679e-12,0.383179759816999,0.461,0.286,3.69856385701667e-08
"558","SENP7",1.3051006669144e-12,0.28860598810136,0.518,0.324,3.99373855082475e-08
"559","USP48",1.44631617993625e-12,0.251791618580974,0.433,0.248,4.42587214222291e-08
"560","PHKB",1.46248701890385e-12,0.346657251217943,0.454,0.276,4.47535652654767e-08
"561","SCFD2",1.60796754583216e-12,0.412195519594143,0.493,0.324,4.92054148700098e-08
"562","DOP1A",1.90953228846229e-12,0.305375467104301,0.348,0.188,5.84335975592347e-08
"563","CD47",1.94569800890093e-12,0.307435875338547,0.628,0.431,5.95403047703774e-08
"564","LINC00278",2.04342656019443e-12,0.324802661025078,0.238,0.107,6.25308961685097e-08
"565","SLC25A6",2.28717981397025e-12,-0.302559229581965,0.124,0.321,6.99899894873037e-08
"566","MYL12B",2.46198127016698e-12,-0.321081407013731,0.177,0.378,7.53390888483797e-08
"567","CHCHD3",2.82824978461771e-12,0.321498478200381,0.39,0.225,8.65472716590866e-08
"568","MZT2B",2.91885678981867e-12,-0.262559319373516,0.057,0.235,8.93199366252411e-08
"569","YWHAZ",3.07227874880296e-12,-0.402178550845852,0.603,0.726,9.40148019921193e-08
"570","LINC01184",3.14920767448847e-12,0.322326173952661,0.241,0.112,9.63689040470216e-08
"571","STK10",3.16535477774993e-12,0.294676278237073,0.709,0.511,9.68630215539256e-08
"572","TRBC2",3.24451847458503e-12,-0.377802652033173,0.213,0.413,9.92855098407764e-08
"573","PCNX4",3.2451196214419e-12,0.265508478464338,0.28,0.137,9.93039055357436e-08
"574","SMAD3",3.28677958118702e-12,0.356460977863607,0.479,0.305,1.00578741963904e-07
"575","GMDS",3.2927149092658e-12,0.362573619823175,0.578,0.383,1.00760368938443e-07
"576","NLRC5",3.48563582337812e-12,0.292880892050421,0.532,0.339,1.06663941831194e-07
"577","RERE",3.80235225281486e-12,0.378124621652924,0.514,0.335,1.16355781288387e-07
"578","ERBIN",4.19460797040833e-12,0.321513018780736,0.652,0.467,1.28359198502465e-07
"579","JPX",4.33421903517445e-12,0.335819810074197,0.447,0.269,1.32631436695373e-07
"580","AC016831.7",4.54049114595465e-12,0.2585222057905,0.518,0.318,1.38943569557358e-07
